CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
13012.0,8,8,1661.8400000000001,4,4,4,444,High Score
13013.0,0,13,4810.9400000000005,4,4,4,444,High Score
13014.0,10,10,3466.2799999999997,4,4,4,444,High Score
13015.0,52,5,3346.28,2,4,4,244,At Risk
13016.0,72,3,789.89,2,3,3,233,At Risk
13017.0,6,1,204.0,4,1,1,411,Loyal Customer
13018.0,15,28,7277.7,4,4,4,444,High Score
13021.0,3,9,2616.38,4,4,4,444,High Score
13023.0,63,2,689.9,2,2,3,223,At Risk
13026.0,0,5,975.36,4,4,3,443,Loyal Customer
13027.0,113,6,6912.0,2,4,4,244,At Risk
13028.0,22,2,661.3199999999999,3,2,2,322,At Risk
13029.0,30,3,1247.5,3,3,3,333,At Risk
13030.0,10,2,799.48,4,2,3,423,Loyal Customer
13032.0,51,2,1010.18,2,2,3,223,At Risk
13033.0,356,1,190.55,1,1,1,111,At Risk
13034.0,54,2,642.77,2,2,2,222,At Risk
13035.0,73,2,921.88,2,2,3,223,At Risk
13037.0,137,3,881.07,2,3,3,233,At Risk
13038.0,79,3,908.46,2,3,3,233,At Risk
13040.0,8,2,676.99,4,2,3,423,Loyal Customer
13043.0,272,1,516.42,1,1,2,112,At Risk
13044.0,290,1,560.47,1,1,2,112,At Risk
13045.0,98,1,305.28000000000003,2,1,1,211,At Risk
13046.0,30,2,629.31,3,2,2,322,At Risk
13047.0,31,10,3237.54,3,4,4,344,At Risk
13048.0,13,4,1835.91,4,3,4,434,Loyal Customer
13049.0,63,2,656.6800000000001,2,2,2,222,At Risk
13050.0,14,17,5836.86,4,4,4,444,High Score
13052.0,211,1,348.15000000000003,1,1,2,112,At Risk
13055.0,77,3,1214.41,2,3,3,233,At Risk
13058.0,24,3,271.40000000000003,3,3,1,331,At Risk
13059.0,249,1,183.4,1,1,1,111,At Risk
13060.0,253,1,307.53,1,1,2,112,At Risk
13061.0,71,1,248.61,2,1,1,211,At Risk
13062.0,190,1,346.98,1,1,2,112,At Risk
13064.0,12,4,1119.49,4,3,3,433,Loyal Customer
13065.0,372,1,205.86,1,1,1,111,At Risk
13066.0,23,2,470.8,3,2,2,322,At Risk
13067.0,81,1,115.46000000000001,2,1,1,211,At Risk
13068.0,9,2,344.0,4,2,2,422,Loyal Customer
13069.0,0,24,4436.12,4,4,4,444,High Score
13070.0,191,1,228.8,1,1,1,111,At Risk
13072.0,266,1,177.15,1,1,1,111,At Risk
13075.0,129,1,919.61,2,1,3,213,At Risk
13077.0,0,4,729.27,4,3,3,433,Loyal Customer
13078.0,2,26,12627.94,4,4,4,444,High Score
13079.0,3,5,220.10000000000002,4,4,1,441,Loyal Customer
13080.0,178,1,58.08,1,1,1,111,At Risk
13081.0,11,11,28337.38,4,4,4,444,High Score
13082.0,125,9,3613.63,2,4,4,244,At Risk
13083.0,3,2,303.75,4,2,1,421,Loyal Customer
13085.0,157,2,416.08000000000004,1,2,2,122,At Risk
13089.0,2,97,58825.83,4,4,4,444,High Score
13090.0,8,14,8910.82,4,4,4,444,High Score
13091.0,27,1,345.82,3,1,2,312,At Risk
13092.0,70,5,477.83,2,4,2,242,At Risk
13093.0,275,8,7832.47,1,4,4,144,At Risk
13094.0,20,12,1927.3200000000002,3,4,4,344,At Risk
13095.0,70,1,74.39999999999999,2,1,1,211,At Risk
13097.0,32,10,6010.42,3,4,4,344,At Risk
13098.0,0,28,28882.44,4,4,4,444,High Score
13099.0,98,1,207.35999999999999,2,1,1,211,At Risk
13101.0,233,1,101.19,1,1,1,111,At Risk
13102.0,0,24,6424.09,4,4,4,444,High Score
13103.0,39,1,243.94,3,1,1,311,At Risk
13104.0,2,6,1098.48,4,4,3,443,Loyal Customer
13106.0,132,1,76.5,2,1,1,211,At Risk
13107.0,43,4,1531.6200000000001,3,3,3,333,At Risk
13108.0,372,1,350.06,1,1,2,112,At Risk
13109.0,59,2,786.54,2,2,3,223,At Risk
13110.0,30,7,1488.67,3,4,3,343,At Risk
13113.0,0,24,12245.960000000001,4,4,4,444,High Score
13115.0,11,4,2294.78,4,3,4,434,Loyal Customer
13116.0,137,1,501.14,2,1,2,212,At Risk
13117.0,21,8,984.91,3,4,3,343,At Risk
13118.0,19,5,1197.81,3,4,3,343,At Risk
13120.0,238,1,30.599999999999998,1,1,1,111,At Risk
13121.0,268,1,283.73,1,1,1,111,At Risk
13122.0,93,2,922.39,2,2,3,223,At Risk
13124.0,89,3,3866.33,2,3,4,234,At Risk
13126.0,4,8,2099.64,4,4,4,444,High Score
13127.0,77,1,259.17,2,1,1,211,At Risk
13130.0,93,1,64.0,2,1,1,211,At Risk
13131.0,22,3,1073.3,3,3,3,333,At Risk
13132.0,261,1,77.3,1,1,1,111,At Risk
13133.0,273,2,109.8,1,2,1,121,At Risk
13134.0,85,4,1793.58,2,3,4,234,At Risk
13135.0,196,1,3096.0,1,1,4,114,At Risk
13136.0,55,5,2607.61,2,4,4,244,At Risk
13137.0,10,8,3650.41,4,4,4,444,High Score
13138.0,21,6,962.39,3,4,3,343,At Risk
13139.0,15,7,5064.94,4,4,4,444,High Score
13140.0,107,3,423.72,2,3,2,232,At Risk
13141.0,84,5,2388.75,2,4,4,244,At Risk
13142.0,18,1,307.09,3,1,1,311,At Risk
13144.0,332,1,110.95,1,1,1,111,At Risk
13145.0,39,4,618.52,3,3,2,332,At Risk
13146.0,25,1,228.91,3,1,1,311,At Risk
13147.0,9,4,712.8000000000001,4,3,3,433,Loyal Customer
13148.0,28,12,3707.12,3,4,4,344,At Risk
13149.0,13,4,1676.06,4,3,4,434,Loyal Customer
13151.0,295,1,1257.8700000000001,1,1,3,113,At Risk
13153.0,5,1,486.22,4,1,2,412,Loyal Customer
13155.0,32,4,971.76,3,3,3,333,At Risk
13157.0,48,4,1741.22,3,3,4,334,At Risk
13158.0,94,4,1201.06,2,3,3,233,At Risk
13159.0,8,4,1437.85,4,3,3,433,Loyal Customer
13160.0,21,1,91.8,3,1,1,311,At Risk
13161.0,312,1,112.75,1,1,1,111,At Risk
13162.0,121,4,1688.29,2,3,4,234,At Risk
13165.0,45,2,1021.48,3,2,3,323,At Risk
13166.0,282,1,417.2,1,1,2,112,At Risk
13167.0,18,4,791.33,3,3,3,333,At Risk
13168.0,35,4,1319.19,3,3,3,333,At Risk
13169.0,63,2,712.88,2,2,3,223,At Risk
13170.0,26,1,116.00999999999999,3,1,1,311,At Risk
13171.0,21,3,468.41,3,3,2,332,At Risk
13173.0,3,2,353.65,4,2,2,422,Loyal Customer
13174.0,15,3,2817.03,4,3,4,434,Loyal Customer
13176.0,45,1,492.84,3,1,2,312,At Risk
13177.0,64,1,282.45,2,1,1,211,At Risk
13178.0,25,11,5725.47,3,4,4,344,At Risk
13182.0,44,1,121.18,3,1,1,311,At Risk
13183.0,7,9,3957.78,4,4,4,444,High Score
13184.0,14,10,1701.29,4,4,4,444,High Score
13185.0,267,1,71.4,1,1,1,111,At Risk
13186.0,39,3,1575.89,3,3,3,333,At Risk
13187.0,336,1,236.02,1,1,1,111,At Risk
13188.0,10,1,114.60000000000001,4,1,1,411,Loyal Customer
13189.0,18,2,260.68,3,2,1,321,At Risk
13192.0,94,2,911.94,2,2,3,223,At Risk
13193.0,60,1,117.88,2,1,1,211,At Risk
13194.0,135,1,60.7,2,1,1,211,At Risk
13196.0,10,4,1797.78,4,3,4,434,Loyal Customer
13198.0,9,6,3401.2400000000002,4,4,4,444,High Score
13199.0,3,38,9817.12,4,4,4,444,High Score
13200.0,18,4,870.09,3,3,3,333,At Risk
13203.0,9,4,869.46,4,3,3,433,Loyal Customer
13207.0,14,2,250.26000000000002,4,2,1,421,Loyal Customer
13208.0,58,6,1223.9,2,4,3,243,At Risk
13209.0,29,8,5891.61,3,4,4,344,At Risk
13210.0,93,1,353.48,2,1,2,212,At Risk
13211.0,9,3,1197.42,4,3,3,433,Loyal Customer
13212.0,19,3,788.08,3,3,3,333,At Risk
13213.0,56,5,1520.58,2,4,3,243,At Risk
13216.0,267,1,333.74,1,1,2,112,At Risk
13217.0,121,3,533.98,2,3,2,232,At Risk
13218.0,126,1,62.63999999999999,2,1,1,211,At Risk
13220.0,77,4,819.2900000000001,2,3,3,233,At Risk
13221.0,239,2,847.41,1,2,3,123,At Risk
13223.0,199,2,163.20000000000002,1,2,1,121,At Risk
13224.0,59,2,2155.95,2,2,4,224,At Risk
13225.0,2,7,6463.84,4,4,4,444,High Score
13226.0,272,1,108.21000000000001,1,1,1,111,At Risk
13227.0,201,1,257.7,1,1,1,111,At Risk
13228.0,80,1,358.0,2,1,2,212,At Risk
13229.0,225,1,160.95,1,1,1,111,At Risk
13230.0,3,14,2806.97,4,4,4,444,High Score
13232.0,12,7,1357.6,4,4,3,443,Loyal Customer
13233.0,73,2,605.12,2,2,2,222,At Risk
13235.0,211,1,1031.07,1,1,3,113,At Risk
13236.0,24,2,744.85,3,2,3,323,At Risk
13238.0,16,4,700.73,4,3,3,433,Loyal Customer
13239.0,261,1,329.56,1,1,2,112,At Risk
13240.0,95,4,663.65,2,3,2,232,At Risk
13242.0,111,3,270.40000000000003,2,3,1,231,At Risk
13243.0,202,1,600.07,1,1,2,112,At Risk
13244.0,92,1,121.74000000000001,2,1,1,211,At Risk
13245.0,50,1,430.5,3,1,2,312,At Risk
13246.0,17,6,1987.3,4,4,4,444,High Score
13247.0,17,4,501.12,4,3,2,432,Loyal Customer
13248.0,124,2,465.68,2,2,2,222,At Risk
13249.0,91,3,711.41,2,3,3,233,At Risk
13253.0,156,2,1030.4,1,2,3,123,At Risk
13255.0,8,2,399.51,4,2,2,422,Loyal Customer
13258.0,11,3,698.58,4,3,3,433,Loyal Customer
13259.0,61,1,292.32,2,1,1,211,At Risk
13260.0,60,1,557.62,2,1,2,212,At Risk
13261.0,268,2,944.1,1,2,3,123,At Risk
13262.0,262,1,200.29,1,1,1,111,At Risk
13263.0,0,35,7454.07,4,4,4,444,High Score
13265.0,52,5,2107.66,2,4,4,244,At Risk
13266.0,10,12,3834.2599999999998,4,4,4,444,High Score
13267.0,2,19,4521.49,4,4,4,444,High Score
13268.0,17,11,3214.69,4,4,4,444,High Score
13269.0,0,15,5346.2300000000005,4,4,4,444,High Score
13270.0,365,1,590.0,1,1,2,112,At Risk
13271.0,36,1,217.38,3,1,1,311,At Risk
13272.0,30,2,276.56,3,2,1,321,At Risk
13273.0,112,1,138.98,2,1,1,211,At Risk
13276.0,63,2,590.9300000000001,2,2,2,222,At Risk
13277.0,15,4,258.4,4,3,1,431,Loyal Customer
13278.0,40,1,542.73,3,1,2,312,At Risk
13279.0,77,1,137.75,2,1,1,211,At Risk
13280.0,121,3,814.86,2,3,3,233,At Risk
13282.0,17,3,1132.14,4,3,3,433,Loyal Customer
13283.0,59,2,93.66,2,2,1,221,At Risk
13284.0,330,1,201.19,1,1,1,111,At Risk
13285.0,22,4,2709.12,3,3,4,334,At Risk
13291.0,155,1,361.11,1,1,2,112,At Risk
13292.0,38,2,578.9399999999999,3,2,2,322,At Risk
13294.0,189,2,873.74,1,2,3,123,At Risk
13295.0,359,1,201.20000000000002,1,1,1,111,At Risk
13296.0,136,1,87.4,2,1,1,211,At Risk
13297.0,7,4,2089.85,4,3,4,434,Loyal Customer
13298.0,0,1,360.0,4,1,2,412,Loyal Customer
13299.0,267,1,142.5,1,1,1,111,At Risk
13300.0,168,1,371.89,1,1,2,112,At Risk
13301.0,103,4,618.09,2,3,2,232,At Risk
13302.0,154,1,63.75,1,1,1,111,At Risk
13304.0,350,1,300.42,1,1,1,111,At Risk
13305.0,3,10,2000.86,4,4,4,444,High Score
13307.0,119,1,15.0,2,1,1,211,At Risk
13308.0,22,3,1385.51,3,3,3,333,At Risk
13309.0,6,5,1456.79,4,4,3,443,Loyal Customer
13310.0,27,3,1132.03,3,3,3,333,At Risk
13311.0,3,2,598.57,4,2,2,422,Loyal Customer
13313.0,21,5,1555.32,3,4,3,343,At Risk
13314.0,1,3,775.94,4,3,3,433,Loyal Customer
13316.0,36,4,5977.7300000000005,3,3,4,334,At Risk
13317.0,65,6,2273.68,2,4,4,244,At Risk
13318.0,0,3,640.76,4,3,2,432,Loyal Customer
13319.0,4,26,10845.550000000001,4,4,4,444,High Score
13320.0,77,4,1548.7,2,3,3,233,At Risk
13321.0,71,2,567.36,2,2,2,222,At Risk
13322.0,16,1,199.48000000000002,4,1,1,411,Loyal Customer
13323.0,2,5,787.85,4,4,3,443,Loyal Customer
13324.0,35,10,7121.95,3,4,4,344,At Risk
13325.0,81,1,675.3,2,1,3,213,At Risk
13327.0,38,8,3627.77,3,4,4,344,At Risk
13328.0,315,1,1308.48,1,1,3,113,At Risk
13329.0,31,2,789.0,3,2,3,323,At Risk
13330.0,92,3,1140.93,2,3,3,233,At Risk
13332.0,13,1,350.9,4,1,2,412,Loyal Customer
13334.0,81,3,3536.82,2,3,4,234,At Risk
13336.0,76,1,795.12,2,1,3,213,At Risk
13338.0,157,1,487.02,1,1,2,112,At Risk
13339.0,200,1,860.12,1,1,3,113,At Risk
13340.0,44,7,10736.48,3,4,4,344,At Risk
13341.0,260,1,775.85,1,1,3,113,At Risk
13343.0,177,1,353.43,1,1,2,112,At Risk
13344.0,67,3,2543.72,2,3,4,234,At Risk
13345.0,287,1,389.5,1,1,2,112,At Risk
13347.0,69,1,341.36,2,1,2,212,At Risk
13348.0,63,1,233.76,2,1,1,211,At Risk
13349.0,10,1,247.32,4,1,1,411,Loyal Customer
13350.0,15,2,979.12,4,2,3,423,Loyal Customer
13351.0,65,1,373.94,2,1,2,212,At Risk
13352.0,59,1,397.97999999999996,2,1,2,212,At Risk
13354.0,70,1,743.53,2,1,3,213,At Risk
13355.0,121,1,674.7,2,1,3,213,At Risk
13356.0,79,1,768.24,2,1,3,213,At Risk
13357.0,256,1,609.95,1,1,2,112,At Risk
13358.0,268,1,439.03,1,1,2,112,At Risk
13359.0,63,1,439.56,2,1,2,212,At Risk
13362.0,8,4,3090.7400000000002,4,3,4,434,Loyal Customer
13363.0,17,2,992.5,4,2,3,423,Loyal Customer
13364.0,70,1,134.95999999999998,2,1,1,211,At Risk
13365.0,33,2,2225.37,3,2,4,324,At Risk
13366.0,49,1,56.160000000000004,3,1,1,311,At Risk
13368.0,256,2,623.4,1,2,2,122,At Risk
13369.0,365,1,308.28000000000003,1,1,2,112,At Risk
13370.0,371,1,754.87,1,1,3,113,At Risk
13372.0,89,1,378.64,2,1,2,212,At Risk
13373.0,60,3,3312.25,2,3,4,234,At Risk
13375.0,88,1,778.65,2,1,3,213,At Risk
13376.0,98,3,1019.76,2,3,3,233,At Risk
13379.0,25,3,572.56,3,3,2,332,At Risk
13381.0,31,6,3639.31,3,4,4,344,At Risk
13382.0,280,1,222.99,1,1,1,111,At Risk
13384.0,30,7,4151.93,3,4,4,344,At Risk
13385.0,329,1,534.57,1,1,2,112,At Risk
13388.0,130,2,677.1,2,2,3,223,At Risk
13389.0,10,3,797.96,4,3,3,433,Loyal Customer
13390.0,74,1,544.08,2,1,2,212,At Risk
13391.0,203,1,59.8,1,1,1,111,At Risk
13394.0,1,8,2520.02,4,4,4,444,High Score
13395.0,184,1,307.72,1,1,2,112,At Risk
13396.0,28,2,1360.99,3,2,3,323,At Risk
13397.0,72,5,1544.13,2,4,3,243,At Risk
13398.0,191,1,457.34,1,1,2,112,At Risk
13402.0,126,2,621.23,2,2,2,222,At Risk
13403.0,17,1,75.0,4,1,1,411,Loyal Customer
13404.0,0,2,252.49,4,2,1,421,Loyal Customer
13405.0,73,3,572.451,2,3,2,232,At Risk
13408.0,1,62,28117.04,4,4,4,444,High Score
13410.0,23,5,1003.06,3,4,3,343,At Risk
13411.0,106,1,213.55,2,1,1,211,At Risk
13414.0,133,3,1390.5,2,3,3,233,At Risk
13416.0,43,2,712.5,3,2,3,323,At Risk
13417.0,4,2,640.83,4,2,2,422,Loyal Customer
13418.0,11,18,6127.43,4,4,4,444,High Score
13419.0,63,1,221.06,2,1,1,211,At Risk
13420.0,149,2,159.85,1,2,1,121,At Risk
13421.0,39,2,1851.08,3,2,4,324,At Risk
13422.0,63,1,2626.3,2,1,4,214,At Risk
13425.0,107,3,1624.21,2,3,3,233,At Risk
13426.0,0,10,3641.32,4,4,4,444,High Score
13427.0,18,3,582.6,3,3,2,332,At Risk
13428.0,9,1,218.47,4,1,1,411,Loyal Customer
13429.0,10,4,1006.8,4,3,3,433,Loyal Customer
13430.0,18,2,679.45,3,2,3,323,At Risk
13431.0,66,2,1269.1,2,2,3,223,At Risk
13434.0,73,2,534.24,2,2,2,222,At Risk
13435.0,4,7,3809.8900000000003,4,4,4,444,High Score
13436.0,1,1,196.89,4,1,1,411,Loyal Customer
13437.0,13,7,3408.06,4,4,4,444,High Score
13439.0,254,1,283.71,1,1,1,111,At Risk
13441.0,91,1,296.64,2,1,1,211,At Risk
13447.0,22,3,1129.14,3,3,3,333,At Risk
13448.0,16,6,3539.37,4,4,4,444,High Score
13449.0,23,1,291.88,3,1,1,311,At Risk
13450.0,26,6,2043.7199999999998,3,4,4,344,At Risk
13451.0,25,5,2976.15,3,4,4,344,At Risk
13452.0,258,2,590.0,1,2,2,122,At Risk
13453.0,165,2,356.97999999999996,1,2,2,122,At Risk
13455.0,24,2,1058.34,3,2,3,323,At Risk
13456.0,17,6,1766.72,4,4,4,444,High Score
13458.0,6,14,9646.57,4,4,4,444,High Score
13460.0,28,2,183.44,3,2,1,321,At Risk
13461.0,38,3,1445.0,3,3,3,333,At Risk
13462.0,252,1,151.5,1,1,1,111,At Risk
13464.0,57,1,674.68,2,1,3,213,At Risk
13466.0,183,1,307.9,1,1,2,112,At Risk
13467.0,10,2,1083.71,4,2,3,423,Loyal Customer
13468.0,1,37,5704.97,4,4,4,444,High Score
13470.0,98,2,165.0,2,2,1,221,At Risk
13471.0,0,4,2531.58,4,3,4,434,Loyal Customer
13473.0,60,2,422.64,2,2,2,222,At Risk
13474.0,235,1,229.59,1,1,1,111,At Risk
13475.0,190,4,1431.78,1,3,3,133,At Risk
13476.0,178,2,1238.47,1,2,3,123,At Risk
13477.0,37,6,1454.58,3,4,3,343,At Risk
13479.0,200,2,300.95,1,2,1,121,At Risk
13481.0,45,5,1804.56,3,4,4,344,At Risk
13482.0,231,1,184.64,1,1,1,111,At Risk
13483.0,65,1,140.34,2,1,1,211,At Risk
13484.0,240,1,313.8,1,1,2,112,At Risk
13485.0,232,1,454.24,1,1,2,112,At Risk
13486.0,77,3,1122.41,2,3,3,233,At Risk
13487.0,57,3,575.4,2,3,2,232,At Risk
13488.0,16,13,8968.31,4,4,4,444,High Score
13489.0,104,4,449.52,2,3,2,232,At Risk
13491.0,51,10,1215.82,2,4,3,243,At Risk
13492.0,135,3,1269.84,2,3,3,233,At Risk
13493.0,274,2,618.63,1,2,2,122,At Risk
13494.0,311,1,316.26000000000005,1,1,2,112,At Risk
13495.0,7,5,2044.8700000000001,4,4,4,444,High Score
13496.0,10,2,653.33,4,2,2,422,Loyal Customer
13497.0,282,2,348.05,1,2,2,122,At Risk
13499.0,17,5,1159.11,4,4,3,443,Loyal Customer
13500.0,22,3,1166.77,3,3,3,333,At Risk
13501.0,287,1,1340.32,1,1,3,113,At Risk
13502.0,16,3,292.0,4,3,1,431,Loyal Customer
13503.0,70,1,216.85,2,1,1,211,At Risk
13504.0,63,1,295.93,2,1,1,211,At Risk
13505.0,72,4,4393.63,2,3,4,234,At Risk
13506.0,315,2,458.52,1,2,2,122,At Risk
13507.0,2,4,2479.16,4,3,4,434,Loyal Customer
13508.0,243,1,110.97,1,1,1,111,At Risk
13509.0,8,7,979.72,4,4,3,443,Loyal Customer
13510.0,0,4,1791.56,4,3,4,434,Loyal Customer
13512.0,260,1,251.21,1,1,1,111,At Risk
13513.0,126,1,205.1,2,1,1,211,At Risk
13514.0,73,1,152.20000000000002,2,1,1,211,At Risk
13515.0,72,4,891.12,2,3,3,233,At Risk
13516.0,20,3,1389.41,3,3,3,333,At Risk
13517.0,59,3,2128.42,2,3,4,234,At Risk
13518.0,85,1,659.4399999999999,2,1,2,212,At Risk
13519.0,77,1,122.75,2,1,1,211,At Risk
13520.0,58,6,3624.35,2,4,4,244,At Risk
13521.0,0,3,1093.65,4,3,3,433,Loyal Customer
13522.0,29,1,125.80000000000001,3,1,1,311,At Risk
13523.0,32,5,3964.88,3,4,4,344,At Risk
13524.0,40,5,680.1800000000001,3,4,3,343,At Risk
13525.0,14,2,628.78,4,2,2,422,Loyal Customer
13527.0,33,7,2287.51,3,4,4,344,At Risk
13529.0,78,2,307.76,2,2,2,222,At Risk
13531.0,204,2,483.8,1,2,2,122,At Risk
13532.0,33,1,210.31,3,1,1,311,At Risk
13533.0,182,3,270.79,1,3,1,131,At Risk
13534.0,1,25,5870.08,4,4,4,444,High Score
13536.0,0,7,3448.29,4,4,4,444,High Score
13538.0,42,7,1280.85,3,4,3,343,At Risk
13539.0,85,3,631.34,2,3,2,232,At Risk
13544.0,39,2,291.41,3,2,1,321,At Risk
13546.0,11,3,626.99,4,3,2,432,Loyal Customer
13548.0,95,2,682.41,2,2,3,223,At Risk
13549.0,25,7,918.2,3,4,3,343,At Risk
13551.0,318,1,91.80000000000001,1,1,1,111,At Risk
13552.0,65,12,3740.07,2,4,4,244,At Risk
13555.0,73,4,4149.28,2,3,4,234,At Risk
13557.0,27,2,584.06,3,2,2,322,At Risk
13558.0,5,4,605.06,4,3,2,432,Loyal Customer
13560.0,6,1,174.37,4,1,1,411,Loyal Customer
13561.0,215,1,141.85999999999999,1,1,1,111,At Risk
13562.0,81,3,1799.33,2,3,4,234,At Risk
13563.0,83,2,777.53,2,2,3,223,At Risk
13564.0,143,3,1749.02,1,3,4,134,At Risk
13565.0,18,2,240.22,3,2,1,321,At Risk
13566.0,40,2,874.71,3,2,3,323,At Risk
13568.0,172,1,192.85,1,1,1,111,At Risk
13569.0,16,2,373.75,4,2,2,422,Loyal Customer
13570.0,242,1,239.49,1,1,1,111,At Risk
13571.0,12,12,2092.32,4,4,4,444,High Score
13572.0,205,1,1384.25,1,1,3,113,At Risk
13573.0,49,2,294.4,3,2,1,321,At Risk
13575.0,22,5,732.0699999999999,3,4,3,343,At Risk
13576.0,9,18,6717.34,4,4,4,444,High Score
13577.0,24,4,1687.6000000000001,3,3,4,334,At Risk
13579.0,14,2,467.04,4,2,2,422,Loyal Customer
13581.0,308,1,118.0,1,1,1,111,At Risk
13583.0,155,1,781.03,1,1,3,113,At Risk
13584.0,306,1,142.4,1,1,1,111,At Risk
13587.0,63,1,712.4,2,1,3,213,At Risk
13588.0,15,9,2478.95,4,4,4,444,High Score
13589.0,14,2,379.65,4,2,2,422,Loyal Customer
13590.0,10,6,1981.92,4,4,4,444,High Score
13591.0,64,3,1117.13,2,3,3,233,At Risk
13592.0,35,4,247.95999999999998,3,3,1,331,At Risk
13593.0,107,5,2037.0800000000002,2,4,4,244,At Risk
13594.0,52,1,396.97,2,1,2,212,At Risk
13596.0,5,2,697.04,4,2,3,423,Loyal Customer
13598.0,46,1,180.17000000000002,3,1,1,311,At Risk
13599.0,0,21,5153.67,4,4,4,444,High Score
13600.0,311,1,219.52,1,1,1,111,At Risk
13601.0,44,2,693.32,3,2,3,323,At Risk
13602.0,64,1,428.89,2,1,2,212,At Risk
13603.0,25,1,164.34,3,1,1,311,At Risk
13606.0,28,3,280.53999999999996,3,3,1,331,At Risk
13607.0,39,1,678.01,3,1,3,313,At Risk
13610.0,11,7,1131.88,4,4,3,443,Loyal Customer
13611.0,88,3,1171.8,2,3,3,233,At Risk
13614.0,23,4,1610.46,3,3,3,333,At Risk
13615.0,318,1,417.69,1,1,2,112,At Risk
13617.0,39,3,544.18,3,3,2,332,At Risk
13618.0,173,1,177.34,1,1,1,111,At Risk
13621.0,116,1,213.85,2,1,1,211,At Risk
13623.0,30,5,747.78,3,4,3,343,At Risk
13626.0,252,1,257.23,1,1,1,111,At Risk
13627.0,58,5,1638.47,2,4,3,243,At Risk
13629.0,22,11,7792.36,3,4,4,344,At Risk
13630.0,4,7,2031.78,4,4,4,444,High Score
13631.0,99,11,3070.42,2,4,4,244,At Risk
13632.0,24,5,2121.27,3,4,4,344,At Risk
13634.0,32,5,1575.16,3,4,3,343,At Risk
13635.0,67,1,1071.03,2,1,3,213,At Risk
13636.0,36,5,949.12,3,4,3,343,At Risk
13637.0,51,3,810.5,2,3,3,233,At Risk
13638.0,15,1,122.64,4,1,1,411,Loyal Customer
13639.0,73,1,1033.34,2,1,3,213,At Risk
13642.0,215,1,354.8,1,1,2,112,At Risk
13643.0,30,3,519.44,3,3,2,332,At Risk
13644.0,15,4,2624.26,4,3,4,434,Loyal Customer
13645.0,119,1,252.1,2,1,1,211,At Risk
13647.0,9,4,1678.1200000000001,4,3,4,434,Loyal Customer
13649.0,256,2,346.6,1,2,2,122,At Risk
13650.0,16,6,1836.34,4,4,4,444,High Score
13651.0,34,2,94.2,3,2,1,321,At Risk
13652.0,45,3,1095.08,3,3,3,333,At Risk
13654.0,42,6,2707.33,3,4,4,344,At Risk
13655.0,113,2,932.97,2,2,3,223,At Risk
13656.0,164,2,379.65,1,2,2,122,At Risk
13657.0,10,2,382.14,4,2,2,422,Loyal Customer
13658.0,9,5,2639.17,4,4,4,444,High Score
13659.0,205,2,1573.2,1,2,3,123,At Risk
13662.0,85,3,897.76,2,3,3,233,At Risk
13663.0,178,1,189.47,1,1,1,111,At Risk
13666.0,59,3,84.65,2,3,1,231,At Risk
13667.0,148,1,305.02,1,1,1,111,At Risk
13668.0,2,21,6363.59,4,4,4,444,High Score
13669.0,50,2,218.55,3,2,1,321,At Risk
13670.0,74,1,349.7,2,1,2,212,At Risk
13672.0,300,2,186.39000000000001,1,2,1,121,At Risk
13673.0,18,2,396.92,3,2,2,322,At Risk
13675.0,150,2,486.82000000000005,1,2,2,122,At Risk
13678.0,151,1,232.6,1,1,1,111,At Risk
13680.0,0,4,3722.42,4,3,4,434,Loyal Customer
13681.0,17,4,827.83,4,3,3,433,Loyal Customer
13682.0,186,1,59.5,1,1,1,111,At Risk
13684.0,285,1,67.23,1,1,1,111,At Risk
13685.0,2,7,3119.44,4,4,4,444,High Score
13686.0,182,1,72.0,1,1,1,111,At Risk
13689.0,62,1,910.0,2,1,3,213,At Risk
13690.0,58,1,172.25,2,1,1,211,At Risk
13692.0,24,3,1488.32,3,3,3,333,At Risk
13694.0,3,50,65039.62,4,4,4,444,High Score
13695.0,30,15,2504.13,3,4,4,344,At Risk
13697.0,38,1,151.29999999999998,3,1,1,311,At Risk
13699.0,154,1,308.58000000000004,1,1,2,112,At Risk
13700.0,25,10,2265.12,3,4,4,344,At Risk
13703.0,317,1,99.5,1,1,1,111,At Risk
13704.0,4,9,2308.06,4,4,4,444,High Score
13705.0,7,3,711.86,4,3,3,433,Loyal Customer
13706.0,302,1,330.79,1,1,2,112,At Risk
13707.0,266,2,806.41,1,2,3,123,At Risk
13708.0,270,1,296.88,1,1,1,111,At Risk
13709.0,3,13,6328.05,4,4,4,444,High Score
13710.0,31,1,180.48,3,1,1,311,At Risk
13711.0,218,2,252.06,1,2,1,121,At Risk
13712.0,246,1,228.84,1,1,1,111,At Risk
13715.0,280,5,1079.34,1,4,3,143,At Risk
13716.0,268,1,138.28,1,1,1,111,At Risk
13717.0,31,6,1445.01,3,4,3,343,At Risk
13718.0,245,2,306.55,1,2,1,121,At Risk
13719.0,14,5,1041.68,4,4,3,443,Loyal Customer
13720.0,116,4,799.9,2,3,3,233,At Risk
13721.0,35,1,524.14,3,1,2,312,At Risk
13722.0,131,3,2375.41,2,3,4,234,At Risk
13723.0,216,1,199.85000000000002,1,1,1,111,At Risk
13725.0,49,8,1980.56,3,4,4,344,At Risk
